fiscal_year,prefecture,prefecture_code,prefecture_basis,category_axis,sector,n_awards,n_corporate,n_masked_individual,n_awards_suppressed_in_group,records_parsed,records_normalized,retrieved_at,amount_min_jpy,amount_q1_jpy,amount_median_jpy,amount_q3_jpy,amount_max_jpy,amount_sum_jpy,award_ratio_median,award_ratio_q1,award_ratio_q3,award_ratio_coverage,source_id,license,attribution
2016,千葉県,12,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,39,39,0,0,313607,313568,2026-09-21T14:28:16Z,34,312,1600000,3635000,63900000,210145051,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,和歌山県,30,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,7,7,0,0,313607,313568,2026-09-21T14:28:16Z,736310,1129481,1414000,2180740,3614200,12384952,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,埼玉県,11,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,19,19,0,0,313607,313568,2026-09-21T14:28:16Z,56,1463262,3684000,10743628,38000000,156721757,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,大分県,44,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,3,3,0,0,313607,313568,2026-09-21T14:28:16Z,188,1598444,3196700,6898350,10600000,13796888,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,大阪府,27,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,85,85,0,0,313607,313568,2026-09-21T14:28:16Z,38,1438074,2125200,4928800,281472000,678473237,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,奈良県,29,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,9,9,0,0,313607,313568,2026-09-21T14:28:16Z,39,191,966180,1350000,6490000,14572127,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,宮城県,04,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,29,29,0,0,313607,313568,2026-09-21T14:28:16Z,1197,1090000,1839735,3954600,342000000,427208112,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,宮崎県,45,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,3,3,0,0,313607,313568,2026-09-21T14:28:16Z,184,396,608,2000304,4000000,4000792,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,富山県,16,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,11,11,0,0,313607,313568,2026-09-21T14:28:16Z,688745,1932848,2890000,3904367,54125000,82128327,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,山口県,35,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,10,10,0,0,313607,313568,2026-09-21T14:28:16Z,17,782850,1309250,1350000,8600000,18809967,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,山形県,06,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,23,23,0,0,313607,313568,2026-09-21T14:28:16Z,32,674385,1300000,2530000,15252000,60575174,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,山梨県,19,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,5,5,0,0,313607,313568,2026-09-21T14:28:16Z,680560,2355000,2748000,3900000,4980000,14663560,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,岐阜県,21,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,10,10,0,0,313607,313568,2026-09-21T14:28:16Z,240000,1727925,2938000,6680850,9945160,41330460,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,岡山県,33,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,5,5,0,0,313607,313568,2026-09-21T14:28:16Z,174,1120,1492,2292000,4140000,6434786,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,岩手県,03,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,16,16,0,0,313607,313568,2026-09-21T14:28:16Z,23,58,1017200,2371588,4365000,24037950,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,島根県,32,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,13,13,0,0,313607,313568,2026-09-21T14:28:16Z,780,1500000,2351606,4400000,11130000,40404486,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,広島県,34,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,34,34,0,0,313607,313568,2026-09-21T14:28:16Z,837839,1300740,2225000,3568750,23382144,129377547,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,徳島県,36,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,13,13,0,0,313607,313568,2026-09-21T14:28:16Z,971200,1186270,4597200,5955240,13615200,58000302,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,愛媛県,38,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,7,7,0,0,313607,313568,2026-09-21T14:28:16Z,39,53,738000,1157000,62000000,65052145,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,愛知県,23,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,37,37,0,0,313607,313568,2026-09-21T14:28:16Z,38,844800,1518460,3618000,8950000,94619602,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,新潟県,15,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,16,16,0,0,313607,313568,2026-09-21T14:28:16Z,36,913500,1498055,3177500,6630000,35965466,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,東京都,13,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,508,508,0,0,313607,313568,2026-09-21T14:28:16Z,29,1468375,3322175,8034500,485000000,7198991912,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,栃木県,09,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,8,8,0,0,313607,313568,2026-09-21T14:28:16Z,1310000,1672500,2933850,3952714,6288000,24919986,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,沖縄県,47,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,13,13,0,0,313607,313568,2026-09-21T14:28:16Z,198000,994000,1320000,2740000,6690000,25662080,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,滋賀県,25,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,31,31,0,0,313607,313568,2026-09-21T14:28:16Z,48,1355628,2970000,4323903,79850000,179438344,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,熊本県,43,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,19,19,0,0,313607,313568,2026-09-21T14:28:16Z,50,1017450,2035060,2815000,13369000,55074554,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,石川県,17,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,7,7,0,0,313607,313568,2026-09-21T14:28:16Z,809640,962218,3010475,3455000,7084017,19738567,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,神奈川県,14,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,38,38,0,0,313607,313568,2026-09-21T14:28:16Z,35,1331175,3416200,4835542,78900000,224202442,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,福井県,18,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,7,7,0,0,313607,313568,2026-09-21T14:28:16Z,1180000,1813000,3100000,3840420,29000000,44586840,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
2016,福岡県,40,winner_registered_nta,府省由来セクター（業種は原データに存在しない）,警察・法務・公安,37,37,0,0,313607,313568,2026-09-21T14:28:16Z,48,1628700,2897012,5282700,159940000,336580134,,,,0,pportal_awards,政府標準利用規約(第2.0版); site states CC BY 4.0 compatible; attribution '出典：調達ポータル (https://www.p-portal.go.jp/)' required,出典：調達ポータル（https://www.p-portal.go.jp/）
